order_id,order_date,customer_id,segment,channel,country,city,region,category,product_name,quantity,unit_price,discount,shipping_cost,revenue
O107809,2024-04-08,C10260,Consumer,Store Pickup,United States,Austin,North America,Bakery,Muffin Box,4,13.0,0.0,10.94,52.0
O107811,2024-02-05,C10439,Corporate,Online,United States,San Jose,North America,Tea,Matcha Tin,5,19.0,0.0,5.49,95.0
O107813,2024-02-28,C10346,Small Business,Marketplace,United States,San Jose,North America,Equipment,Burr Grinder,3,79.0,0.0,2.59,237.0
O107814,2024-05-17,C10124,Consumer,Online,United States,Austin,North America,Coffee,Espresso Blend,3,17.5,0.0,5.14,52.5
O107817,2024-05-17,C10454,Consumer,Store Pickup,Germany,Berlin,Europe,Merch,Travel Mug,1,22.0,0.0,11.31,22.0
O107818,2024-05-29,C10202,Consumer,Online,Germany,Munich,Europe,Merch,T-Shirt,4,24.7,0.0,,98.8
O107819,2024-05-20,C10104,Consumer,Online,United States,Chicago,North America,Bakery,Biscotti Jar,4,11.5,0.0,5.92,46.0
O107820,2024-01-14,C10508,Consumer,Online,Canada,Toronto,North America,Equipment,French Press,1,28.0,0.0,6.06,28.0
O107821,2024-03-02,C10480,Consumer,Marketplace,United States,Seattle,North America,Coffee,Cold Brew Pack,1,14.0,0.1,4.45,12.6
O107822,2024-03-23,C10305,Small Business,Online,United States,Austin,North America,Bakery,Muffin Box,1,13.0,0%,4.14,13.0
O107825,2024-04-25,C10617,Small Business,Online,Canada,Vancouver,North America,Bakery,Muffin Box,4,13.0,0.0,3.18,52.0
O107826,2024-04-30,C10188,Small Business,Store Pickup,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,1,16.5,10%,9.58,14.85
O107827,2024-04-16,C10314,Consumer,Online,United Kingdom,Manchester,Europe,Equipment,Pour Over Kit,5,34.0,0.0,6.87,170.0
O107829,2024-06-20,C10403,Corporate,Online,United States,San Jose,North America,Coffee,Colombian Beans,2,17.32,0.0,12.33,34.65
O107830,2024-03-18,C10173,N/A,Store Pickup,United Kingdom,Birmingham,Europe,merch,Tote Bag,2,18.0,0.0,3.86,36.0
O107832,2024-02-13,C10416,Consumer,Online,Canada,Vancouver,North America,Merch,Travel Mug,5,22.0,0.05,6.35,104.5
O107834,2024-01-16,C10325,Consumer,Marketplace,Germany,Hamburg,Europe,Equipment,Pour Over Kit,1,34.0,0.1,9.64,30.6
O107836,2024-06-10,C10598,Small Business,Marketplace,United Kingdom,London,Europe,Merch,Travel Mug,5,22.0,0.0,7.8,110.0
O107838,2024-02-04,C10313,,Online,United Kingdom,Manchester,Europe,Merch,T-Shirt,4,26.0,0.0,3.6,104.0
O107839,2024-04-09,C10377,Consumer,Marketplace,United States,Seattle,North America,Merch,T-Shirt,1,24.7,0.0,2.53,24.7
O107841,2024-06-18,C10335,Consumer,Store Pickup,United States,New York,North America,Coffee,Colombian Beans,3,16.5,0.0,6.77,49.5
O107844,2024-02-16,C10251,Small Business,Online,Canada,Vancouver,North America,Tea,Matcha Tin,1,19.0,0.0,5.99,19.0
O107847,2024-03-09,C10538,Consumer,Online,France,Marseille,Europe,Tea,Herbal Tea,2,10.5,0.1,2.67,18.9
O107849,2024-05-22,C10319,Consumer,Marketplace,Germany,Berlin,Europe,Equipment,Burr Grinder,4,79.0,0.0,12.01,316.0
O107851,2024-03-13,C10282,Consumer,Online,United States,Austin,North America,Coffee,Ethiopian Beans,5,18.9,0.0,5.9,94.5
O107854,2024-05-23,C10183,Consumer,Online,France,Lyon,Europe,Merch,Ceramic Mug,1,14.0,0.0,6.52,14.0
O107855,2024-01-23,C10072,unknown,Store Pickup,Germany,Munich,Europe,coffee,Colombian Beans,4,16.5,0.0,8.01,66.0
O107858,2024-01-07,C10401,Consumer,Online,Australia,Melbourne,APAC,Coffee,Espresso Blend,1,18.38,0.0,8.09,18.38
O107859,2024-05-31,C10548,Consumer,Online,United Kingdom,,Europe,Coffee,Ethiopian Beans,3,18.9,0.1,12.13,51.03
O107861,2024-06-17,C10052,Small Business,Online,Germany,Hamburg,Europe,Coffee,Ethiopian Beans,5,18.0,0.05,6.09,85.5
O107864,2024-06-11,C10409,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Ethiopian Beans,1,17.1,0.0,3.36,17.1
O107867,2024-03-02,C10312,Consumer,Marketplace,Canada,Toronto,North America,Bakery,Croissant Box,5,15.0,0.0,4.08,75.0
O107870,2024-01-27,C10019,Consumer,Marketplace,Canada,unknown,North America,Tea,Herbal Tea,2,9.5,0.0,7.86,19.0
O107871,2024-05-14,C10531,Consumer,Marketplace,Canada,Vancouver,North America,Tea,Matcha Tin,1,19.95,0.0,3.44,19.95
O107874,2024-04-11,C10059,Consumer,Marketplace,United States,San Jose,North America,Bakery,Cookie Pack,2,8.55,0.15,6.27,14.53
O107875,2024-01-27,C10241,Small Business,Online,United Kingdom,Birmingham,Europe,Tea,Earl Grey,1,11.0,0.0,3.78,11.0
O107877,2024-05-09,C10553,Consumer,Store Pickup,Canada,Montreal,North America,Bakery,Muffin Box,2,13.0,0.0,3.52,26.0
O107880,2024-06-21,C10318,Consumer,Marketplace,France,Paris,Europe,Merch,Travel Mug,2,22.0,0.0,6.92,44.0
O107881,2024-03-05,C10350,Consumer,Online,United States,New York,North America,Tea,Herbal Tea,5,10.0,0.0,5.21,50.0
O107883,2024-06-23,C10207,Consumer,Online,United States,Austin,North America,Coffee,Espresso Blend,2,16.62,0.0,12.03,33.25
O107885,2024-01-21,C10188,Small Business,Online,United States,New York,North America,Merch,Ceramic Mug,5,14.0,0.0,12.19,70.0
O107886,2024-04-26,C10568,Small Business,Online,Australia,Brisbane,APAC,Coffee,Colombian Beans,2,16.5,0.0,12.32,33.0
O107889,2024-04-22,C10424,Consumer,Online,United States,Seattle,North America,Bakery,Muffin Box,4,13.0,0.0,5.72,52.0
O107892,2024-03-16,C10590,Consumer,Marketplace,Canada,Montreal,North America,Bakery,Croissant Box,5,15.0,0.1,5.5,67.5
O107893,2024-02-14,C10062,Consumer,Online,United States,Chicago,North America,Coffee,Ethiopian Beans,2,18.0,0.0,4.81,36.0
O107894,2024-06-20,C10093,Consumer,Store Pickup,United States,Seattle,North America,Coffee,Espresso Blend,3,17.5,0.0,7.13,52.5
O107896,2024-05-15,C10635,Consumer,Online,France,Lyon,Europe,Coffee,Colombian Beans,3,16.5,0.05,9.62,47.02
O107899,2024-04-11,C10552,Small Business,Store Pickup,United States,San Jose,North America,Bakery,Biscotti Jar,2,10.92,0.1,6.23,19.66
O107902,2024-01-18,C10026,Consumer,Online,Australia,Brisbane,APAC,Bakery,Cookie Pack,2,9.0,0.0,2.72,18.0
O107905,2024-02-01,C10524,Small Business,Online,United States,Chicago,North America,Bakery,Cookie Pack,3,9.45,0.0,8.77,28.35
O107908,2024-04-18,C10183,Small Business,Online,United States,Seattle,North America,Bakery,Croissant Box,2,15.0,0.0,3.07,30.0
O107909,2024-04-15,C10418,Small Business,Marketplace,Canada,Vancouver,North America,Merch,T-Shirt,1,26.0,0.0,12.45,26.0
O107911,2024-04-17,C10284,Corporate,Online,Australia,Sydney,APAC,Equipment,Milk Frother,1,24.0,0.0,2.78,24.0
O107914,2024-06-02,C10304,Corporate,Online,United States,Seattle,North America,Bakery,Muffin Box,4,12.35,0.0,5.12,49.4
O107917,2024-01-14,C10536,Consumer,Store Pickup,Canada,Vancouver,North America,Tea,Earl Grey,2,11.0,0.0,6.57,22.0
O107919,2024-01-17,C10225,Small Business,Store Pickup,Australia,Melbourne,APAC,Coffee,Espresso Blend,1,17.5,0.0,,17.5
O107922,2024-03-11,C10140,Corporate,Online,United States,San Jose,North America,Bakery,Cookie Pack,5,9.0,0.0,7.23,45.0
O107923,2024-03-09,C10615,Consumer,Store Pickup,United Kingdom,London,Europe,Merch,Travel Mug,2,22.0,0.0,7.52,44.0
O107924,2024-02-23,C10238,Corporate,Online,United States,New York,North America,Coffee,Espresso Blend,2,17.5,0.0,7.08,35.0
O107926,2024-01-10,C10337,Consumer,Online,France,Paris,Europe,Merch,Ceramic Mug,2,14.0,0.0,12.37,28.0
O107927,2024-03-09,C10511,Consumer,Marketplace,United States,,North America,Tea,Herbal Tea,5,10.0,0.0,5.15,50.0
O107930,2024-05-15,C10251,Corporate,Store Pickup,Canada,Montreal,North America,Bakery,Croissant Box,3,15.0,0.0,11.68,45.0
O107933,2024-03-28,C10105,Consumer,Store Pickup,United States,Chicago,North America,Equipment,Burr Grinder,2,79.0,0.0,10.32,158.0
O107936,2024-03-19,C10533,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Pour Over Kit,2,34.0,0.0,8.64,68.0
O107939,2024-06-07,C10205,,Store Pickup,United States,San Jose,North America,Coffee,Colombian Beans,2,15.67,0.0,7.58,31.35
O107942,2024-04-14,C10316,Consumer,Online,United States,San Jose,North America,Tea,Green Tea,5,12.6,0.05,4.83,59.85
O107945,2024-03-18,C10613,Consumer,Online,United Kingdom,London,Europe,Tea,Green Tea,3,12.0,0.0,3.94,36.0
O107947,2024-03-02,C10562,Small Business,Online,United Kingdom,London,Europe,Equipment,Pour Over Kit,1,34.0,0.05,3.09,32.3
O107950,2024-05-05,C10254,Consumer,Store Pickup,United States,Seattle,North America,Merch,Ceramic Mug,3,14.0,0.0,4.19,42.0
O107953,2024-01-28,C10163,Consumer,Online,United States,Chicago,North America,Coffee,Colombian Beans,2,16.5,0.0,2.7,33.0
O107955,2024-05-18,C10219,Consumer,Marketplace,Australia,Brisbane,APAC,Merch,T-Shirt,3,26.0,0.0,11.94,78.0
O107957,2024-06-28,C10579,Consumer,Marketplace,Germany,Berlin,Europe,Tea,Matcha Tin,5,19.95,0.0,4.88,99.75
O107959,2024-01-29,C10213,Consumer,Online,United States,Chicago,North America,Coffee,Ethiopian Beans,4,18.0,0.0,7.88,72.0
O107961,2024-02-01,C10518,Small Business,Online,Germany,Berlin,Europe,Equipment,Milk Frother,3,25.2,0.0,10.48,75.6
O107963,2024-03-27,C10401,Small Business,Marketplace,Australia,Sydney,APAC,Equipment,Pour Over Kit,2,34.0,0.0,6.45,68.0
O107964,2024-01-04,C10041,Consumer,Online,United Kingdom,Manchester,Europe,Tea,Matcha Tin,1,19.0,0.05,6.46,18.05
O107966,2024-04-03,C10638,Small Business,Marketplace,Canada,Vancouver,North America,Equipment,Burr Grinder,1,82.95,0.0,6.36,82.95
O107969,2024-06-23,C10268,Small Business,Online,Canada,Vancouver,North America,Coffee,Colombian Beans,2,16.5,0.0,12.38,33.0
O107971,2024-01-09,C10097,Consumer,Marketplace,Canada,Toronto,North America,Bakery,Muffin Box,3,13.0,0.1,3.99,35.1
O107974,2024-03-31,C10293,Small Business,Store Pickup,United Kingdom,London,Europe,Tea,Earl Grey,1,11.0,0.0,7.86,11.0
O107976,2024-04-06,C10343,Consumer,Online,France,Marseille,Europe,Tea,Matcha Tin,1,19.0,0.1,2.89,17.1
O107978,2024-01-28,C10532,Consumer,Online,Germany,Hamburg,Europe,Merch,Tote Bag,3,18.0,0.0,12.14,54.0
O107981,2024-01-05,C10429,Corporate,Online,United States,Chicago,North America,Bakery,Biscotti Jar,3,11.5,0.0,3.96,34.5
O107982,2024-03-24,C10623,Consumer,Marketplace,France,,Europe,Coffee,Colombian Beans,1,16.5,0.0,12.16,16.5
O107984,2024-01-14,C10297,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,French Press,3,28.0,0.0,10.6,84.0
O107987,2024-04-15,C10012,,Store Pickup,Canada,Montreal,North America,Tea,Herbal Tea,3,10.0,0.0,4.37,30.0
O107990,2024-02-16,C10146,Consumer,Online,France,Paris,Europe,Merch,Travel Mug,3,20.9,0.0,7.42,62.7
O107993,2024-01-18,C10561,Consumer,Store Pickup,Australia,Sydney,APAC,Tea,Herbal Tea,5,10.0,0.0,12.36,50.0
O107996,2024-03-19,C10098,Small Business,Online,United States,Austin,North America,Tea,Herbal Tea,5,10.0,0.0,4.18,50.0
O107998,2024-02-25,C10060,Consumer,Store Pickup,United States,Austin,North America,Tea,Herbal Tea,1,10.0,0.0,11.02,10.0
O108001,2024-01-13,C10038,Corporate,Online,United States,Austin,North America,Bakery,Croissant Box,5,15.0,0.0,3.26,75.0
O108004,2024-02-18,C10500,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Burr Grinder,1,75.05,0.0,6.84,75.05
O108006,2024-05-11,C10463,Small Business,Online,United Kingdom,,Europe,Coffee,Ethiopian Beans,4,18.0,0.0,,72.0
O108009,2024-01-13,C10119,Consumer,Online,United States,San Jose,North America,Bakery,Cookie Pack,-2,9.0,0.0,4.49,-18.0
O108012,2024-01-24,C10060,Small Business,Marketplace,United States,Austin,North America,Equipment,Burr Grinder,5,79.0,0.0,11.6,395.0
O108014,2024-01-05,C10623,Consumer,Store Pickup,United States,Chicago,North America,eQUIPMENT,Burr Grinder,4,79.0,0.0,5.55,316.0
O108017,2024-03-07,C10376,Corporate,Online,France,Lyon,Europe,Equipment,French Press,5,28.0,0.0,6.67,140.0
O108019,2024-05-17,C10615,Consumer,Online,United Kingdom,Birmingham,Europe,Merch,Travel Mug,1,22.0,0.15,5.33,18.7
O108022,2024-01-16,C10217,Small Business,Marketplace,Canada,Vancouver,North America,Bakery,Muffin Box,3,13.0,0.0,9.5,39.0
O108023,2024-04-10,C10041,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Milk Frother,1,24.0,0.0,2.78,24.0
O108024,2024-06-07,C10312,Small Business,Online,Germany,Berlin,Europe,Bakery,Muffin Box,2,13.0,0.0,3.35,26.0
O108025,2024-03-21,C10155,Small Business,Online,Canada,Montreal,North America,Bakery,Muffin Box,4,13.0,0.0,11.1,52.0
O108028,2024-06-03,C10311,,Store Pickup,United States,Chicago,North America,Bakery,Cookie Pack,3,$9.0,0.0,4.61,27.0
O108029,2024-05-19,C10018,Consumer,Marketplace,Germany,Berlin,Europe,Equipment,Burr Grinder,4,79.0,0.0,8.89,316.0
O108032,2024-06-01,C10608,Consumer,Online,United Kingdom,Birmingham,Europe,Bakery,Biscotti Jar,3,11.5,0.0,6.87,34.5
O108033,2024-04-15,C10187,Consumer,Online,United States,Chicago,North America,Merch,Tote Bag,-1,18.0,0.0,4.75,-18.0
O108035,2024-04-21,C10059,Consumer,Online,United States,Austin,North America,Equipment,Pour Over Kit,3,34.0,0.0,7.78,102.0
O108037,2024-03-25,C10559,,,United Kingdom,Birmingham,Europe,Merch,Travel Mug,4,22.0,0.0,,88.0
O108039,2024-06-07,C10321,Small Business,Marketplace,Canada,Montreal,North America,Bakery,Cookie Pack,2,8.55,0.0,3.66,17.1
O108042,2024-05-05,C10079,Consumer,Marketplace,Canada,Vancouver,North America,Merch,Ceramic Mug,5,13.3,0.0,7.12,66.5
O108043,2024-06-24,C10332,Consumer,Store Pickup,United States,San Jose,North America,Equipment,Burr Grinder,3,79.0,0.0,11.79,237.0
O108045,2024-06-29,C10486,Small Business,Marketplace,United States,Austin,North America,Equipment,Pour Over Kit,5,34.0,0.0,11.62,170.0
O108048,2024-06-24,C10312,Consumer,Online,United Kingdom,London,Europe,Coffee,Espresso Blend,5,17.5,0.0,4.32,87.5
O108051,2024-05-13,C10540,Consumer,Online,Australia,Melbourne,APAC,Coffee,Espresso Blend,2,18.38,0.0,11.33,36.75
O108052,2024-05-25,C10407,Corporate,Store Pickup,United Kingdom,N/A,Europe,Coffee,Cold Brew Pack,2,14.0,0.0,9.25,28.0
O108053,2024-04-26,C10234,Consumer,Online,United Kingdom,London,Europe,Merch,Ceramic Mug,1,14.0,0.0,12.02,14.0
O108054,2024-01-15,C10222,Consumer,Store Pickup,United States,Chicago,North America,Bakery,Biscotti Jar,5,12.08,0.0,11.74,60.38
O108055,2024-01-22,C10044,Corporate,Online,United Kingdom,London,Europe,Tea,Herbal Tea,2,10.0,0.15,6.88,17.0
O108057,2024-02-20,C10299,Corporate,Online,Canada,Toronto,North America,Equipment,Milk Frother,3,25.2,0.0,4.15,75.6
O108058,2024-01-31,C10391,Consumer,Online,United States,Seattle,North America,Merch,Tote Bag,-2,18.0,0.0,8.16,-36.0
O108061,2024-04-01,C10283,Consumer,Marketplace,France,Marseille,Europe,Coffee,Espresso Blend,2,17.5,0.05,6.13,33.25
O108062,2024-06-15,C10060,Consumer,Marketplace,Germany,Munich,Europe,Coffee,Ethiopian Beans,1,18.0,0.15,4.55,15.3
O108065,2024-02-20,C10403,Consumer,Online,United States,San Jose,North America,Tea,Green Tea,1,12.6,0.0,12.21,12.6
O108067,2024-01-15,C10378,Consumer,Online,United Kingdom,,Europe,Bakery,Croissant Box,1,15.0,0.05,8.45,14.25
O108069,2024-06-27,C10146,Consumer,Online,Australia,Melbourne,APAC,Tea,Green Tea,4,12.0,0.0,9.62,48.0
O108071,2024-01-15,C10197,Consumer,Online,France,Marseille,Europe,Equipment,Burr Grinder,5,79.0,0.0,6.54,395.0
O108072,2024-02-07,C10055,Consumer,Store Pickup,United Kingdom,Manchester,Europe,Coffee,Cold Brew Pack,3,14.0,0.0,6.56,42.0
O108074,2024-02-21,C10048,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Bakery,Muffin Box,3,13.0,0.0,7.95,39.0
O108077,2024-05-12,C10093,Consumer,Marketplace,Australia,Brisbane,APAC,Tea,Earl Grey,3,11.55,0.0,2.96,34.65
O108078,2024-01-20,C10243,Corporate,Online,Canada,Montreal,North America,Coffee,Ethiopian Beans,3,18.0,0.0,8.33,54.0
O108080,2024-03-25,C10595,Consumer,Online,United States,Chicago,North America,Coffee,Colombian Beans,3,16.5,0.05,10.51,47.02
O108082,2024-04-30,C10506,Consumer,Online,Australia,Brisbane,APAC,Equipment,Milk Frother,5,24.0,0.1,9.59,108.0
O108084,2024-02-27,C10014,Consumer,Marketplace,Canada,Vancouver,North America,Merch,Tote Bag,1,18.0,0.0,9.35,18.0
O108085,2024-01-16,C10177,Corporate,Online,Germany,Munich,Europe,Equipment,French Press,4,28.0,0.0,4.26,112.0
O108088,2024-01-16,C10461,Corporate,Marketplace,Australia,Melbourne,APAC,Equipment,French Press,1,28.0,0.0,11.75,28.0
O108090,2024-06-28,C10184,Small Business,Online,Germany,Hamburg,Europe,Bakery,Biscotti Jar,4,11.5,0.0,5.03,46.0
O108092,2024-01-12,C10634,,,Australia,Brisbane,APAC,Tea,Earl Grey,4,11.0,0.1,,39.6
O108095,2024-04-22,C10099,Small Business,Marketplace,United Kingdom,Birmingham,Europe,Equipment,Pour Over Kit,1,34.0,0.0,7.45,34.0
O108097,2024-01-06,C10009,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Burr Grinder,2,79.0,0.0,12.03,158.0
O108099,2024-04-10,C10229,Consumer,Online,United Kingdom,London,Europe,Equipment,Pour Over Kit,2,34.0,0.0,10.21,68.0
O108100,2024-01-16,C10606,Consumer,Marketplace,United States,Austin,North America,Tea,Herbal Tea,5,10.0,0.0,8.26,50.0
O108103,2024-01-28,C10252,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Burr Grinder,5,79.0,0.0,9.54,395.0
O108104,2024-01-20,C10328,Corporate,Online,United Kingdom,Manchester,Europe,Bakery,Cookie Pack,2,9.45,0.0,7.23,18.9
O108105,2024-03-23,C10157,Corporate,Marketplace,Australia,Sydney,APAC,Equipment,Pour Over Kit,1,34.0,0%,9.95,34.0
O108108,2024-06-11,C10608,Consumer,Online,Germany,Berlin,Europe,Equipment,French Press,1,28.0,0.0,5.57,28.0
O108111,2024-02-03,C10307,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Ethiopian Beans,3,18.0,0.0,3.46,54.0
O108112,2024-02-07,C10636,Consumer,Online,United States,Chicago,North America,Bakery,Cookie Pack,3,9.0,0.0,7.48,27.0
O108115,2024-02-21,C10615,Consumer,Store Pickup,France,Marseille,Europe,Merch,T-Shirt,1,26.0,0.0,11.69,26.0
O108116,2024-04-26,C10648,Consumer,Online,Germany,Hamburg,Europe,Tea,Herbal Tea,1,10.0,0.0,6.25,10.0
O108119,2024-06-05,C10321,Small Business,Online,France,,Europe,Merch,Tote Bag,3,18.0,0.0,12.43,54.0
O108120,2024-05-04,C10616,Small Business,Marketplace,United States,Seattle,North America,Bakery,Biscotti Jar,1,11.5,0.0,4.1,11.5
O108121,2024-06-08,C10551,,Store Pickup,United States,Austin,North America,Equipment,French Press,2,28.0,0.0,2.82,56.0
O108122,2024-01-30,C10477,Consumer,Online,United States,Chicago,North America,Bakery,Croissant Box,3,15.0,0.0,8.74,45.0
O108124,2024-03-22,C10110,,Store Pickup,Germany,Hamburg,Europe,Equipment,Burr Grinder,1,79.0,0.0,4.32,79.0
O108125,2024-03-25,C10608,Consumer,Online,United Kingdom,London,Europe,Coffee,Cold Brew Pack,3,14.0,0.05,4.18,39.9
O108127,2024-03-21,C10097,Consumer,Marketplace,United States,Seattle,North America,Coffee,Cold Brew Pack,5,14.0,0.0,5.15,70.0
O108130,2024-03-28,C10133,Small Business,Store Pickup,United States,New York,North America,Merch,Ceramic Mug,3,14.0,0.0,7.04,42.0
O108131,2024-05-27,C10531,Consumer,Online,United States,San Jose,North America,Merch,Travel Mug,2,22.0,0.1,6.26,39.6
O108133,2024-02-16,C10236,Consumer,Marketplace,Canada,Montreal,North America,Coffee,Colombian Beans,1,16.5,0.0,5.61,16.5
O108136,2024-01-15,C10085,Consumer,Online,Canada,Vancouver,North America,Bakery,Croissant Box,4,15.75,0.05,9.59,59.85
O108137,2024-06-08,C10607,Consumer,Online,United States,Seattle,North America,Bakery,Muffin Box,4,12.35,0.0,7.66,49.4
O108138,2024-01-27,C10575,Small Business,Online,United States,Austin,North America,Tea,Green Tea,3,12.0,0.0,8.45,36.0
O108139,2024-05-12,C10411,Consumer,Online,United States,Austin,North America,Merch,Ceramic Mug,4,14.7,0.0,6.79,58.8
O108140,2024-05-03,C10394,Consumer,Online,Australia,Brisbane,APAC,Bakery,Muffin Box,2,13.0,0.0,3.75,26.0
O108142,2024-01-21,C10131,Corporate,Store Pickup,United Kingdom,London,Europe,Merch,T-Shirt,4,26.0,0.1,5.64,93.6
O108143,2024-04-24,C10619,Consumer,Store Pickup,United States,Seattle,North America,Bakery,Biscotti Jar,4,11.5,0.0,7.49,46.0
O108145,2024-06-30,C10541,Consumer,Marketplace,France,Marseille,Europe,Coffee,Cold Brew Pack,2,14.0,0.0,11.58,28.0
O108148,2024-02-08,C10414,Consumer,Online,Canada,Vancouver,North America,Merch,Ceramic Mug,2,14.0,0.0,,28.0
O108149,2024-03-02,C10394,Consumer,Marketplace,France,Marseille,Europe,Equipment,French Press,4,28.0,0.0,5.81,112.0
O108150,2024-04-01,C10408,Consumer,Online,United States,Chicago,North America,Equipment,,4,34.0,0.0,5.22,136.0
O108151,2024-06-12,C10150,Corporate,Online,Canada,Vancouver,North America,Coffee,Cold Brew Pack,5,14.0,0.0,12.01,70.0
O108154,2024-05-20,C10095,Consumer,Marketplace,Germany,Munich,Europe,Coffee,Colombian Beans,5,15.67,0.0,7.29,78.38
O108156,2024-06-03,C10288,Consumer,Online,Germany,Berlin,Europe,Bakery,Croissant Box,4,15.0,0.0,7.54,60.0
O108157,2024-05-04,C10381,Consumer,Marketplace,Australia,Sydney,APAC,Coffee,Cold Brew Pack,1,14.0,0.0,10.81,14.0
O108160,2024-04-06,C10142,,,Germany,Berlin,Europe,Tea,Matcha Tin,3,19.0,0.0,,57.0
O108163,2024-02-11,C10576,Corporate,Online,Australia,Sydney,APAC,Merch,Travel Mug,3,22.0,0.05,7.27,62.7
O108165,2024-04-05,C10323,Consumer,Marketplace,United States,New York,North America,Merch,Ceramic Mug,2,14.0,0.0,7.48,28.0
O108168,2024-05-19,C10537,Consumer,Online,United States,,North America,Coffee,Cold Brew Pack,4,14.0,0.0,10.94,56.0
O108171,2024-04-23,C10507,Small Business,Online,United States,,North America,Merch,Ceramic Mug,2,14.0,0.0,7.09,28.0
O108174,2024-06-10,C10032,Consumer,Online,United States,San Jose,North America,Equipment,Burr Grinder,4,79.0,0.0,8.47,316.0
